# German residual candidates (6804 unique across PW/PWG/GRA/CCS/SCH) classified vs 2026 Duden (Sonnet).
# DOCUMENTATION ONLY. modern_form is advisory.
# by category: fragment-or-ocr=2981, reform-drift=1831, latin-or-foreign=1105, modern=759, proper-noun=106, uncertain=22
# 1831 reform-drift (1831 new, folded into de_reform_map.tsv). old<TAB>2026<TAB>era:
blüthenähren	Blütenähren	1901-th
bordellgäßchen	bordellgässchen	1996-ss
bossiren	bossieren	1901-iren
bossirt	bossiert	1901-iren
bossirte	bossierte	1901-iren
brahmaneneigenthum	Brahmaneneigentum	1901-th
braunrothes	braunrotes	1901-th
braunröthliche	braunrötliche	1901-th
brauthemd	Brauthemd	1901-th
breithaarig	breithaarig	1901-th
breithörnige	breithörnige	1901-th
breithüftig	breithüftig	1901-th
brotherr	Brotherr	1901-th
brusttheile	Brustteile	1901-th
bräunlichroth	bräunlichrot	1901-th
bunthufig	bunthutig	1901-th
butterfaß	Butterfass	1996-ss
cactusart	Kaktusart	1901-c
caesur	Zäsur	1901-c
calciniren	kalzinieren	1901-c-iren
calcinirend	kalzinierend	1901-c-iren
calcinirt	kalziniert	1901-c-iren
calcinirtes	kalziniertes	1901-c-iren
calmirend	kalmierend	1901-c-iren
calmuswurzel	Kalmuswurzel	1901-c
capable	kapabel	1901-c
capacität	Kapazität	1901-c
capriciös	kapriziös	1901-c
carmesinrothen	karmesinroten	1901-th
castrirbar	kastrierbar	1901-iren
castriren	kastrieren	1901-c-iren
castrirt	kastriert	1901-iren
casusbegriff	Kasusbegriff	1901-c
casusbegriffe	Kasusbegriffe	1901-c
casusbestimmung	kasusbestimmung	1901-c
casusendungen	Kasusendungen	1901-c
casusform	Kasusform	1901-c
casusformen	Kasusformen	1901-c
casusverhältniss	Kasusverhältnis	1901-c
causalem	kausalem	1901-c
causalen	kausalen	1901-c
causalform	Kausalform	1901-c
causalnexus	Kausalnexus	1901-c
causalstamm	Kausalstamm	1901-c
causalsuffixes	Kausalsuffixe	1901-c
causativen	Kausativen	1901-c
causativs	Kausativs	1901-c
cauterisation	Kauterisation	1901-c
cauterisirens	Kauterisierens	1901-c-iren
ceylonisch	ceylonesisch	1901-th
characterisiren	charakterisieren	1901-iren
characterisirt	charakterisiert	1901-iren
charakterisirt	charakterisiert	1901-iren
citirt	zitiert	1901-iren
citirte	zitierte	1901-iren
clienten	Klienten	1901-c
cocosnussbaum	Kokosnussbaum	1901-c
cocosnusspalme	Kokosnusspalme	1901-c
coefficient	Koeffizient	1901-c
collection	Kollektion	1901-c
collectiv	kollektiv	1901-c
collectivem	kollektivem	1901-c
collectiven	kollektiven	1901-c
collectiver	kollektiver	1901-c
collectivname	Kollektivname	1901-c
collectivum	Kollektivum	1901-c
collegiums	Kollegiums	1901-c
coloquinten	Koloquinten	1901-c
coloquinthe	Koloquinte	1901-th
coloquinthen	Koloquinten	1901-th
coloquinthengurke	Koloquintengurke	1901-th
columnentiteln	Kolumnentiteln	1901-c
combiniren	kombinieren	1901-c-iren
combinirende	kombinierende	1901-c-iren
commentare	Kommentare	1901-c
commentaren	Kommentaren	1901-c
commentars	Kommentars	1901-c
commentarverfasser	Kommentarverfasser	1901-c
commentatoren	Kommentatoren	1901-c
commentators	Kommentators	1901-c
commentiren	kommentieren	1901-c-iren
commentirt	kommentiert	1901-c-iren
compact	kompakt	1901-c
compacten	kompakten	1901-c
compactheit	Kompaktheit	1901-th
comparativen	komparativen	1901-c
comparativer	komparativer	1901-c
compendienartiger	Kompendienartiger	1901-c
completirung	Komplettierung	1901-c-iren
complot	Komplott	1901-c
complots	Komplots	1901-c
componiert	komponiert	1901-c
componiren	komponieren	1901-c-iren
componirt	komponiert	1901-c-iren
componirten	komponierten	1901-c-iren
compositionen	Kompositionen	1901-c
compositionsglied	Kompositionsglied	1901-c
compositionsglieder	Kompositionsglieder	1901-c
compositionsverhältniss	Kompositionsverhältnis	1996-ss
compositon	Komposition	1901-c
compositums	Kompositums	1901-c
concentration	Konzentration	1901-c
concentriren	konzentrieren	1901-c-iren
concentrirt	konzentriert	1901-iren
concentrirten	konzentrierten	1901-c-iren
concentrirung	Konzentrierung	1901-c-iren
conception	Konzeption	1901-c
concertsaal	Konzertsaal	1901-c
concil	Konzil	1901-c
concise	konzise	1901-c
conclusiv	konklusiv	1901-c
concreter	konkreter	1901-c
conditionalsatze	Konditionalsätze	1901-c
confect	Konfekt	1901-c
confecthändler	Konfekthändler	1901-c
conflict	Konflikt	1901-c
conflicte	Konflikte	1901-c
conflictes	Konfliktes	1901-c
conflicts	Konflikts	1901-c
congestiv	kongestiv	1901-c
congruenzverhältniss	Kongruenzverhältnis	1901-c
congruirende	kongruierende	1901-iren
congruirendem	kongruierendem	1901-iren
congruirendes	kongruierendes	1901-c-iren
congruirt	kongruiert	1901-c-iren
conjectur	Konjektur	1901-c
conjicirende	konjizierend	1901-c-iren
conjugationsklasse	Konjugationsklasse	1901-c
conjunction	Konjunktion	1901-c
conjunctionen	Konjunktionen	1901-c
conjunctiv	Konjunktiv	1901-c
conjunctiven	Konjunktiven	1901-c
conjunctivform	Konjunktivform	1901-c
conjunctivformen	Konjunktivformen	1901-c
conjunktiver	Konjunktiver	1901-c
consistenter	konsistenter	1901-c
consonanten	Konsonanten	1901-c
consonantenreihen	Konsonantenreihen	1901-c
consonantenverbindung	Konsonantenverbindung	1901-c
constatiren	konstatieren	1901-c-iren
constatirt	konstatiert	1901-iren
constellationen	Konstellationen	1901-c
constituirenden	konstituierenden	1901-c-iren
constitutiven	konstitutiven	1901-c
construction	Konstruktion	1901-c
constructionswendung	Konstruktionswendung	1901-c
construiren	konstruieren	1901-c-iren
construirt	konstruiert	1901-c-iren
construirte	konstruierte	1901-iren
contact	Kontakt	1901-c
contraction	Kontraktion	1901-c
contrahirend	kontrahierend	1901-c-iren
contrahirt	kontrahiert	1901-c-iren
contrahirten	kontrahierten	1901-iren
contrastiren	kontrastieren	1901-c-iren
controliren	kontrollieren	1901-c-iren
controlirend	kontrollierend	1901-c-iren
contusion	Kontusion	1901-c
conventionelle	konventionelle	1901-c
coordinirt	koordiniert	1901-c-iren
coordinirten	koordinierten	1901-c-iren
coordinirter	koordinierter	1901-c-iren
coordinirtsein	koordiniertsein	1901-c-iren
copisten	Kopisten	1901-c
copulativen	kopulativen	1901-c
copulatives	Kopulatives	1901-c
coquetirend	kokettierend	1901-c-iren
coquettirend	coquettierend	1901-iren
correct	korrekt	1901-c
correcte	korrekte	1901-c
correctheit	Korrektheit	1901-c
correction	Korrektur	1901-c
correctionsmittel	Korrektionsmittel	1901-c
correctur	Korrektur	1901-c
correcturbogen	Korrekturbogen	1901-c
correlative	korrelative	1901-c
correlativen	korrelativen	1901-c
correspondirend	korrespondierend	1901-c-iren
correspondirenden	korrespondierenden	1901-c-iren
corrigiren	korrigieren	1901-c-iren
corrigirende	korrigierende	1901-c-iren
corrigirt	korrigiert	1901-c-iren
corrigirte	korrigierte	1901-c-iren
costum	Kostüm	1901-c
costumirt	kostümiert	1901-c-iren
creaturen	Kreaturen	1901-c
crotolarienart	Krotaliarienart	1901-c
crystallisirter	kristallisierter	1901-c-iren
culminationspunct	Kulminationspunkt	1901-c
cultivirt	kultiviert	1901-c-iren
cultivirte	kultivierte	1901-c-iren
cultivirtes	kultiviertes	1901-c-iren
culturpflanze	Kulturpflanze	1901-c
culturpflanzen	Kulturpflanzen	1901-c
cultushandlung	Kultushandlung	1901-c
cultushandlungen	Kultushandlungen	1901-c
curiren	kurieren	1901-c-iren
cyclus	Zyklus	1901-c
cyther	Zither	1901-th
damascirt	damas­ziert	1901-iren
daranthun	darantun	1901-th
darthuend	dartuend	1901-th
decaden	Dekaden	1901-c
decidirtheit	dezidiertheit	1901-iren
declinationskreis	Deklinationskreis	1901-c
declinationskreise	Deklinationskreise	1901-c
declinationssinus	Deklinationssinus	1901-c
decliniren	deklinieren	1901-c-iren
declinirt	dekliniert	1901-c-iren
definirt	definiert	1901-iren
degenerirte	degenerierte	1901-iren
deklinirt	dekliniert	1901-iren
demoralisirt	demoralisiert	1901-iren
demüthige	demütige	1901-th
demüthigend	demütigend	1901-th
demüthiger	demütiger	1901-th
demüthiges	demütiges	1901-th
demüthigung	Demütigung	1901-th
deponirt	deponiert	1901-iren
designirte	designierte	1901-iren
destillirt	destilliert	1901-iren
destillirte	destillierte	1901-iren
detaillirte	detaillierte	1901-iren
dienstthuende	diensttuende	1901-th
dienstthuenden	dienstuenden	1901-th
dienstthuender	dienstthuender	1901-th
differentiirt	differenziert	1901-iren
discusträgern	Diskusträgern	1901-c
dislocation	Dislokation	1901-c
dislocirt	disloziert	1901-iren
disponirt	disponiert	1901-iren
distinctheit	Distinktheit	1901-th
dividirt	dividiert	1901-iren
documente	Dokumente	1901-c
doppelconsonant	Doppelkonsonant	1901-c
doppelconsonanten	Doppelkonsonanten	1901-c
doppelconsonanz	Doppelkonsonanz	1901-c
dreitheilige	dreiteilige	1901-th
dreitheiligkeit	Dreiteiligkeit	1901-th
dreitheilung	Dreiteilung	1901-th
dressirt	dressiert	1901-iren
dunkelrothe	dunkelrote	1901-th
dunkelrothen	dunkelroten	1901-th
dunkelrothes	dunkelrotes	1901-th
dunkelröthe	Dunkelröte	1901-th
durchpurgiren	durchpurgieren	1901-iren
durchstudiren	durchstudieren	1901-iren
durchstudirt	durchstudiert	1901-iren
edelmuth	Edelmut	1901-th
edelmüthigen	edelmütigen	1901-th
ehrenwerthe	ehrenwerte	1901-th
ehrenwerthen	ehrenwerten	1901-th
ehrenwerther	ehrenwerterer	1901-th
eigenthumsrecht	Eigentumsrecht	1901-th
eigenthümers	Eigentümers	1901-th
eigenthümliche	eigentümliche	1901-th
eigenthümlicheit	Eigentümlichkeit	1901-th
eigenthümlichen	eigentümlichen	1901-th
eigenthümlicher	eigentümlicher	1901-th
eigenthümlichkeiten	Eigentümlichkeiten	1901-th
eilftheilig	elfteilig	1901-th
einathmend	einatmend	1901-th
eingeathmete	eingeatmete	1901-th
eingetheilten	eingeteilten	1901-th
eingeweidethier	Eingeweidetier	1901-th
eingeweidethiere	Eingeweidetiere	1901-th
einhaltthun	Einhalttun	1901-th
einmüthigmachen	einmütigmachen	1901-th
einquartirt	einquartiert	1901-iren
einstudirt	einstudiert	1901-iren
eintheilt	einteilt	1901-th
eintheilung	Einteilung	1901-th
eintheilungsgrunde	Einteilungsgrunde	1901-th
elidirt	elidiert	1901-iren
elixiren	elixieren	1901-iren
endconsonant	Endkonsonant	1901-c
endconsonanten	Endkonsonanten	1901-c
endvocal	Endvokal	1901-c
entheiligung	Entweihung	1901-th
enthülstsein	enthülstsein	1901-th
entmuthigend	entmutigend	1901-th
entmuthigt	entmutigt	1901-th
entmuthigung	Entmutigung	1901-th
entthronung	Entthronung	1901-th
erblaßt	erblasst	1996-ss
erbtheil	Erbteil	1901-th
erbtheils	Erbteils	1901-th
erbtheilung	Erbteilung	1901-th
erdklößen	erdklossen	1996-ss
erdtheil	Erdteil	1901-th
erfaßt	erfasst	1996-ss
erlaubnissertheiler	Erlaubniserteiler	1901-th
ermuthigend	ermutigend	1901-th
ermuthigt	ermutigt	1901-th
ermuthigung	Ermutigung	1901-th
errathe	errate	1901-th
errathend	erratend	1901-th
erreichthaben	erreichtHaben	1901-th
erräth	errät	1901-th
erröthend	errötend	1901-th
erröthet	errötet	1901-th
erstickungsnoth	Erstickungsnot	1901-th
ertheilend	erteilend	1901-th
ertheiler	Erteiler	1901-th
ertheilt	erteilt	1901-th
ertheilung	Erteilung	1901-th
erzählenswerth	erzählenswert	1901-th
escamotiren	eskamotieren	1901-iren
essigthierchen	Essigtierchen	1901-th
etymologisiren	etymologisieren	1901-iren
excavation	Exkavation	1901-c
excelliren	excellieren	1901-iren
excremente	Exkremente	1901-c
excrementen	Exkrementen	1901-c
excretionen	Exkretionen	1901-c
existirt	existiert	1901-iren
eßbare	essbare	1996-ss
eßlust	Esslust	1996-ss
facultative	fakultative	1901-c
facultativsein	Fakultativsein	1901-c
familieneigenthum	Familieneigentum	1901-th
fascinirt	fasziniert	1901-iren
faßbar	fassbar	1996-ss
feldeintheilung	Feldeinteilung	1901-th
festgruß	festgruss	1996-ss
fetthaut	Fetthaut	1901-th
feuersgluthen	Feuersguten	1901-th
feuervertheilung	feuerverteilung	1901-th
fiebergluth	Fieberglut	1901-th
fingirt	fingiert	1901-iren
fingirte	fingierte	1901-iren
flectirt	flektiert	1901-iren
fluthbrausend	Flutbrausend	1901-th
fluthend	flutend	1901-th
fluthende	flutende	1901-th
fluthendes	flutendes	1901-th
fluthenreich	Flutreich	1901-th
fluthwasser	flutwasser	1901-th
flußbett	flussbett	1996-ss
flußbiegung	flussbiegung	1996-ss
flußhüter	flusshüter	1996-ss
flügelthüren	Flügeltüren	1901-th
fouragiren	fouragieren	1901-iren
freudenthränen	Freudentränen	1901-th
freundlichthun	freundlichtun	1901-th
freßzange	fresszange	1996-ss
fruchtvertheiler	Fruchtverteiler	1901-th
fruchtvorrath	Fruchtvorrat	1901-th
frühroth	Früh rot	1901-th
fungirt	fungiert	1901-iren
fußfeßler	fußfessler	1996-ss
färberröthe	Färberröte	1901-th
fünfgetheilt	fünfgeteilt	1901-th
fünftheiler	Fünfteiler	1901-th
fünftheiligen	fünfteiligen	1901-th
fünftheiliges	fünfteiliges	1901-th
fünftheilung	Fünfteilung	1901-th
fünfzehntheilig	fünfzehnteilig	1901-th
gabenreichthum	Gabenreichtum	1901-th
gastwirth	gastwirt	1901-th
gebethassend	gebethassend	1901-th
gedankenfluß	gedankenfluss	1996-ss
gegenthat	Gegentat	1901-th
gegentheil	Gegenteil	1901-th
gegentheils	Gegenteils	1901-th
gegentheilsein	Gegenteilsein	1901-th
geistesthätigkeit	Geistestätigkeit	1901-th
gelblichroth	gelblichrot	1901-th
gelbrothe	gelbrote	1901-th
gelbrothes	gelbrotes	1901-th
gelbröthlich	gelbrötlich	1901-th
geldeswerth	Geldeswert	1901-th
gelenksdislocation	Gelenksdislokation	1901-c
gemietheter	gemieteter	1901-th
gemißbilligt	gemissbilligt	1996-ss
gemüthbewegung	Gemütbewegung	1901-th
gemüthe	Gemüte	1901-th
gemüthes	Gemütes	1901-th
gemüthliche	gemütliche	1901-th
gemüthsaffecten	Gemütsaffekten	1901-th
gemüthsart	Gemütsart	1901-th
gemüthsaufregung	Gemütsaufregung	1901-th
gemüthsbewegung	Gemütsbewegung	1901-th
gemüthsbewegungen	Gemütsbewegungen	1901-th
gemüthserheiterung	Gemütserheiterung	1901-th
gemüthsruhe	Gemütsruhe	1901-th
gemüthsstimmung	Gemütsstimmung	1901-th
gemüthsstimmungen	Gemütsstimmungen	1901-th
gemüthsstörung	Gemütsstörung	1901-th
gemüthsveränderung	Gemütsveränderung	1901-th
gemüthsveränderungen	Gemütsveränderungen	1901-th
gemüthszustand	Gemütszustand	1901-th
gemüthszustande	Gemütszustande	1901-th
gemüthszuständen	Gemütszuständen	1901-th
gemütsthätigkeit	Gemütstätigkeit	1901-th
generalisirt	generalisiert	1901-iren
genugthung	Genugtuung	1901-th
genußmenschen	genussmenschen	1996-ss
genußmittel	Genussmittel	1996-ss
genügethun	genügetun	1901-th
gerathe	gerate	1901-th
gerathend	geratend	1901-th
gerathenden	geratenden	1901-th
gerathene	geratene	1901-th
gerathenes	geratenes	1901-th
gerathensein	geratenSein	1901-th
gerichtethaben	gerichtetHaben	1901-th
geriethen	gerieten	1901-th
geräthekammer	Gerätekammer	1901-th
geräthen	Geräten	1901-th
geröthetsein	gerötetsein	1901-th
gesammtheit	Gesamtheit	1901-th
geschlechtsgenuß	geschlechtsgenuss	1996-ss
gesichtstheil	Gesichtsteil	1901-th
gesticulation	Gestikulaion	1901-c
gethanem	getanem	1901-th
gethanes	Getanes	1901-th
gethansein	Getansein	1901-th
gethanwerdenkönnen	getanwerdenkönnen	1901-th
gethanwerdenmüssen	getanwerdenmüssen	1901-th
getheilte	geteilte	1901-th
getheilten	geteilten	1901-th
getheilter	geteilter	1901-th
getheiltsein	Geteiltsein	1901-th
getreidereichthum	Getreiderichtum	1901-th
getreidevorrath	Getreidevorrat	1901-th
gewaltthat	Gewalttat	1901-th
gewaltthaten	Gewalttaten	1901-th
gewaltthätigen	gewalttätigen	1901-th
gewaltthätiger	gewalttätiger	1901-th
gewaltthätigkeit	Gewalttätigkeit	1901-th
gleichmuth	Gleichmut	1901-th
gleichmüthigkeit	Gleichmütigkeit	1901-th
gleichwerthigen	gleichwertigen	1901-th
gliederthiere	Gliedertiere	1901-th
gluthaarig	gluthaarig	1901-th
gluthreich	glutreich	1901-th
gluthstrahlend	glutstrahlend	1901-th
gluthumgeben	Glutumgeben	1901-th
glänzendroth	glänzendrot	1901-th
glühendrothen	glühendroten	1901-th
goldwerth	Goldwert	1901-th
gottesurtheil	Gottesurteil	1901-th
gottesurtheile	Gottesurteile	1901-th
gottesurtheilen	Gottesurteilen	1901-th
gottesurtheils	Gottesurteils	1901-th
granatblüthe	Granatblüte	1901-th
grauroth	graurot	1901-th
greuelthat	Greuelthat	1901-th
grossmuth	Großmut	1901-th
grossmüthig	großmütig	1901-th
grossthat	Großtat	1901-th
grossthaten	Großtaten	1901-th
grossthuend	großtuend	1901-th
grossthuerei	Großtuerei	1901-th
grossthun	großtun	1901-th
großthaten	Großtaten	1901-th
großthuerei	Großtuerei	1901-th
grundbestandtheil	Grundbestandteil	1901-th
gräuelthaten	Greueltaten	1901-th
grösstentheils	größtenteils	1901-th
gutheissen	gutheißen	1901-th
gutheissung	Gutheißung	1901-th
gutmüthigen	gutmütigen	1901-th
gutmüthiger	gutmütiger	1901-th
götterfluß	götterfluss	1996-ss
götterthaten	Göttertaten	1901-th
halbirt	halbiert	1901-iren
halbvocal	Halbvokal	1901-c
halbvocale	Halbvokale	1901-c
halbvocalen	Halbvokalen	1901-c
halbvocals	Halbvokals	1901-c
halbvocalverbindungen	Halbvokalverbindungen	1901-c
harnsecretion	Harnsekretion	1901-c
harthufig	harthutig	1901-th
hauptantheil	Hauptanteil	1901-th
hauptathem	Hauptatem	1901-th
hauptbestandtheil	Hauptbestandteil	1901-th
hauptbestandtheile	Hauptbestandteile	1901-th
hauptbestandtheilen	Hauptbestandteilen	1901-th
hauptbestandtheilsein	Hauptbestandteilsein	1901-th
hauptclassen	Hauptklassen	1901-c
hauptgottheiten	Hauptgottheiten	1901-th
haupthülfsmittel	Haupthilfsmittel	1901-th
hauptsecretär	Hauptsekretär	1901-c
haupttheil	Hauptteil	1901-th
haupttheile	Hauptteile	1901-th
haupttheilen	Hauptteilen	1901-th
hauptthor	Haupttor	1901-th
hauptthür	Haupttür	1901-th
hausgeräthe	Hausgeräte	1901-th
hausrath	Hausrat	1901-th
haussclave	Haussklave	1901-c
haussclavin	Haussklaven	1901-c
hausthier	Haustier	1901-th
hausthiere	Haustiere	1901-th
hausthieren	Haustieren	1901-th
hausthieres	Haustieres	1901-th
hausthiers	Haustiers	1901-th
hausthor	Haustor	1901-th
hausthür	Haustür	1901-th
heerdenreichthum	Herdenreichtum	1901-th
heeresabtheilung	Heeresabteilung	1901-th
heeresabtheilungen	Heeresabteilungen	1901-th
heiligthume	Heiligtume	1901-th
heiligthums	Heiligtums	1901-th
heiligthümern	Heiligtümern	1901-th
heimathliche	heimatliche	1901-th
heimathlicher	heimatlicher	1901-th
heimathlosigkeit	Heimatlosigkeit	1901-th
heimathsliebe	Heimatsliebe	1901-th
heimathsort	Heimatsort	1901-th
heimathstätte	Heimatstätte	1901-th
heirathend	heiratend	1901-th
heirather	heirater	1901-th
heirathet	heiratet	1901-th
heirathete	heiratete	1901-th
heirathsceremonie	Heiratszeremonie	1901-th
heirathscerimonie	Heiratszeremonie	1901-th
heirathsform	Heiratsform	1901-th
heirathsfähiges	heiratsfähiges	1901-th
heirathsgut	Heiratsgut	1901-th
heirathslustig	heiratslustig	1901-th
heirathsspruch	Heiratsspruch	1901-th
heirathsstifter	Heiratsstifter	1901-th
heirathsstiftung	Heiratsstiftung	1901-th
heirathstifter	Heiratsstifter	1901-th
heirathsweise	Heiratsweise	1901-th
heldenmuth	Heldenmut	1901-th
heldenmuthes	Heldenmutes	1901-th
heldenmuths	Heldenmuts	1901-th
heldenmüthigen	heldenmütigen	1901-th
heldenmüthiger	heldenmütiger	1901-th
heldenmüthiges	heldenmütiges	1901-th
heldenthat	Heldentat	1901-th
heldenthaten	Heldentaten	1901-th
helmzierath	Helmzierat	1901-th
herbeicitirt	herbeizitiert	1901-c-iren
